"IndividualId","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Hematocrit","Organism|MeanBW","Organism|MeanHeight","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
"19", 98, 40, 16.703, 0.986596986265264, 1, 0.47, 57.4710074620806, 15.8828103952591, 0.784551176257434, 0.341684797765447, 0.027495, 9.32698082414044, 1.34916877621813, 0.41201565875905, 13.1705676914286, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0307744276172137, 0.0806, 0.44342384462916, 0.758275609546323, 0.370818253647328, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 0.908615905045306, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.17489932440931, 0.135481886955231, 126.000000328837, 0.751098353406827, 0.314983982971674, 2652, 0.42766882115592, 0.221241465229923, 1.25632992787415, 0.120788900218482, 0.946789291428451, 0.58, 21.829752104593, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.145522659645886, 0.162507579753462, 0.72916180358747, 3.22099744654026, 0.08645, 0.0998105369759323, 0.603110503532109
"20", 38, 40, 17.4039, 0.998203710302355, 1, 0.47, 74.0961391714644, 17.5285279187817, 0.955213429498178, 0.415941367895472, 0.027495, 11.6726373450199, 1.50667046976755, 0.50021435908344, 11.3321103217887, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0404410947197619, 0.0806, 0.427594346292341, 0.6240483096, 0.46450510341372, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.85664218676594, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.167524987779898, 0.387837026336555, 126.000000328837, 0.719650722892004, 0.901688440018152, 2652, 0.409338481884817, 0.633336558159021, 2.28756763324539, 0.182276996042243, 1.22254577752144, 0.58, 30.7944865758505, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.189483510771901, 0.342622678352262, 0.915741425511584, 3.58815032468329, 0.08645, 0.19039719770438, 0.867140131512601
"21", 91, 40, 16.5169, 0.986596986265264, 1, 0.47, 63.930735861785, 16.3154580944955, 0.833390443074555, 0.362960768617062, 0.027495, 9.12320150509146, 1.36927417957231, 0.430524862709831, 16.8837997611488, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0305365875789743, 0.0806, 0.44050214000979, 0.758275609546323, 0.368789318148749, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.12608217472544, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.170009690454548, 0.15724460028441, 126.000000328837, 0.73068845955163, 0.365580459583789, 2652, 0.415973037351552, 0.256779902821343, 1.32113149015042, 0.131200212310127, 0.945120057148471, 0.58, 23.5230182197469, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.144600520841092, 0.184824889344004, 0.774464849304954, 3.35043458337916, 0.08645, 0.112104050518511, 0.606450344300977
"22", 78, 40, 17.805, 0.989222261814132, 1, 0.47, 68.7271660365366, 16.5861620124451, 0.916943226550055, 0.399365372281362, 0.027495, 11.2701360862898, 1.40679685333587, 0.447162026869905, 16.8496227535189, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0325334493364057, 0.0806, 0.470007155371305, 0.739470578467645, 0.426452021837516, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.4775925336518, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.177659344566877, 0.203556187589812, 126.000000328837, 0.763235961171005, 0.473251001787087, 2652, 0.434533963966381, 0.332406568959793, 1.54840522507175, 0.15053550619461, 1.14185311463636, 0.58, 30.3280242394394, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.161267827364614, 0.223414402991204, 0.8521183579791, 3.77304434103345, 0.08645, 0.147999834272334, 0.618460367999932
"23", 85, 40, 15.6865, 0.987650508328693, 1, 0.47, 66.4903962363739, 16.4628797461659, 0.819089160812967, 0.356833870326778, 0.027495, 8.44412036289797, 1.38498040608461, 0.439361227152208, 10.2903865086783, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0293814568302244, 0.0806, 0.422320736823903, 0.758275609546323, 0.36561382736594, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.29539011201637, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.162349317422207, 0.175623368080589, 126.000000328837, 0.696588486617678, 0.408309547675579, 2652, 0.396573553422801, 0.28679236875113, 1.2866266240371, 0.140124194102965, 0.950076400712329, 0.58, 21.5078040937317, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.14121114415365, 0.201274221945502, 0.76121278539839, 2.96523882939202, 0.08645, 0.119592012596211, 0.60400727352787
"24", 63, 40, 17.518, 0.992590304997216, 1, 0.47, 71.711167812037, 17.0054257474735, 0.933558511137232, 0.406647332396758, 0.027495, 11.5343292134174, 1.45423360186342, 0.467528059952409, 13.5441556799336, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0337872629602745, 0.0806, 0.466899462184587, 0.659916152527962, 0.460417730332726, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.89938709761109, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.172213579670394, 0.307513582447767, 126.000000328837, 0.739692140829613, 0.71494319420937, 2652, 0.420985114408761, 0.502168644737935, 1.96421740719433, 0.172845460676705, 1.25574782624531, 0.58, 30.051823657077, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.178085028550403, 0.296366151419753, 0.867532764803669, 3.64784943728527, 0.08645, 0.16782457344521, 0.799262650873424
"25", 17, 40, 16.6687, 1.00152289980818, 1, 0.43, 58.2666666666667, 16.82, 0.83519532009258, 0.363056382173135, 0.0340782, 9.19537288935773, 1.48273153734442, 0.54119, 12.7446717906294, 0.739333333333333, 0.730091666666667, 0.00184833333333333, 0.212, 0.210666666666667, 0.2528, 0.788314166666667, 0.850233333333333, 0.00147866666666667, 0.00187051333333333, 0.1896, 0.01264, 0.0421333333333333, 0.0311402, 0.0212408491762404, 0.158712666666667, 0.307201335066272, 0.831297133333333, 0.364548502432223, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.66939646666667, 1.00000000260982, 0.477839333333333, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.91134, 0.477839333333333, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.13886007649935, 0.454974, 126.000000328837, 0.597368678381991, 1.05858826666667, 2524.6, 0.344255742322097, 0.735007866666667, 1.8160279492573, 0.2314, 0.858445074330417, 0.58, 28.162926888468, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.177333333333333, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0349162666666667, 0.154692135442765, 0.409222666666667, 0.898806095323598, 2.53151832121393, 0.131100666666667, 0.183081051811764, 0.880225666666667
"26", 68, 40, 18.7589, 0.991467623936188, 1, 0.47, 71.2938173106472, 16.8135728761259, 0.975778706757259, 0.424920104936481, 0.027495, 13.0753336472614, 1.44054195158578, 0.457576914231446, 38.7944886515799, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0349808936810899, 0.0806, 0.503680164589109, 0.663012082260086, 0.483887181656639, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.72370839277963, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.182975710431949, 0.269438331149423, 126.000000328837, 0.786952192241119, 0.626421439928204, 2652, 0.448027273720962, 0.439991887567239, 1.95891449500261, 0.165408809182673, 1.31623978190114, 0.58, 36.7214033973258, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.182639141209718, 0.269626432623839, 0.90675853876191, 4.688157876986, 0.08645, 0.174320466726022, 0.719756121263809
"27", 21, 40, 16.7631, 1.00105431525182, 1, 0.44, 62.8, 17.06, 0.866920578663409, 0.376939946055577, 0.0320526, 9.76721132843303, 1.48969151301783, 0.53367, 8.77419947976371, 0.758, 0.748525, 0.001895, 0.196, 0.192, 0.2304, 0.8082175, 0.8717, 0.001516, 0.00191774, 0.1728, 0.01152, 0.0384, 0.0282786, 0.0268408127813885, 0.134678, 0.337285858351489, 0.7673134, 0.382124319739896, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.4717514, 1.00000000260982, 0.484658, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.93862, 0.484658, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.14659664437465, 0.433782, 126.000000328837, 0.62984547993104, 1.0090688, 2563.8, 0.361090901718572, 0.7028516, 1.93003534295193, 0.2154, 0.947231571822097, 0.58, 27.3588582691214, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.172, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0346928, 0.163864109056768, 0.388508, 0.932876408670486, 2.72081490912533, 0.117362, 0.187572476573789, 0.855887
"28", 72, 40, 18.3214, 0.990569479087365, 1, 0.47, 70.5269493417026, 16.6991642988014, 0.950846364330821, 0.414118719198999, 0.027495, 12.2917309077369, 1.42745942490496, 0.451987848674772, 19.6168046185708, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0339085314637561, 0.0806, 0.493187471171553, 0.683055485231613, 0.463574228169882, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.60947581654824, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.180604957456702, 0.241545219870017, 126.000000328837, 0.776064925913025, 0.561572304108575, 2652, 0.441794615935539, 0.394442530764169, 1.77295763562906, 0.159459487987447, 1.24551690222941, 0.58, 33.5260153703879, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.174048105873426, 0.250051509576906, 0.883655907399673, 4.04275021199739, 0.08645, 0.164960759234664, 0.670580224064955
"29", 80, 40, 15.9684, 0.988773189389721, 1, 0.47, 68.1272382681479, 16.5484945836596, 0.841007587907075, 0.366252392580361, 0.027495, 8.97404926052109, 1.40041010082676, 0.445553419601616, 20.3061019049381, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0297775092483265, 0.0806, 0.430333168181527, 0.758275609546323, 0.385892226301171, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.43363143935299, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.164062609355602, 0.190893176829743, 126.000000328837, 0.705578519082356, 0.443810567679924, 2652, 0.40156367802722, 0.311727915025001, 1.39066948397093, 0.147560845596997, 1.03966705672371, 0.58, 24.8997307461798, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.146016210756621, 0.214535367462637, 0.781549529179136, 3.40463453539484, 0.08645, 0.132703592724583, 0.601087082644924
"30", 0.935289078, 40, 8.0815, 0.958676420328802, 0.98751699462392, 0.36, 9.579379007, 7.438222695, 0.0983129590582476, 0.042741202589075, 0.045034632490536, 1.55469661900084, 0.951606238734451, 0.6917426078262, 10.233257817781, 0.58641070638, 0.57908057255025, 0.00146602676595, 0.36229507518, 0.363589293615324, 0.436307152338388, 0.625260415677675, 0.674372312337, 0.00117282141276, 0.0014836190871414, 0.327230364253791, 0.0218153576169194, 0.0727178587230647, 0.0174071434896, 0.00186891600135204, 0.329318641994184, 0.0677756165041757, 0.735904415770608, 0.105906201578177, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.26744418751552, 1.00000000260982, 0.21131423031956, 15.0000000391473, 1.00000002079922, 0.999999963215789, 0.84525627416902, 0.21131423031956, 266.346353, 407.668807, 339.371578, 237.284957, 133.37415, 1.638, 2.275, 2.275, 2.275, 2.275, 3.2396, 0.0239675382339091, 0.523387955182296, 126.000000328837, 0.101120261655339, 1.2407969298786, 2337.974988932, 0.0594648354495924, 0.846491822091672, 0.470072901665038, 0.175076240218416, 0.208462025772037, 0.58, 2.53376434077173, 0.013, 0.0238, 0.0072, 0.24794201715118, 0.824122304253438, 0.772297103862655, 0.32776531064, 0.022, 0.0049, 0.0078, 0.0042, 0.0802782515857233, 0.266152447789402, 0.676776146279642, 0.772297103862655, 0.03248505610212, 0.0289390330909877, 0.438815804510856, 0.105794000575127, 0.569534840465919, 0.143534055410988, 0.0427147148160117, 0.753962296610832
"31", 44, 40, 17.8357, 0.996856493029122, 1, 0.47, 73.8236319543432, 17.462930672178, 0.968866264823105, 0.422071170687453, 0.027495, 12.2053835037985, 1.50506682329556, 0.491380730431343, 13.0696047784026, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0390774694353541, 0.0806, 0.442568851825621, 0.6277790066, 0.47958424878695, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.64226101907694, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.171132571435069, 0.387749865767329, 126.000000328837, 0.735277138925794, 0.90148579903145, 2652, 0.41851586303536, 0.633194225242944, 2.29483291916116, 0.186670048856158, 1.26123267785702, 0.58, 32.4513979669937, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.190757529267385, 0.34771776527725, 0.900453357259328, 3.75785410723712, 0.08645, 0.186322858790809, 0.905658471780543
"32", 19, 40, 17.7093, 1.00128860753, 1, 0.433333333333333, 60.5333333333333, 16.94, 0.88855265289932, 0.386356836238739, 0.0330654, 10.6430358953314, 1.48558357440865, 0.53743, 9.46850538936703, 0.748666666666667, 0.739308333333333, 0.00187166666666667, 0.204, 0.201333333333333, 0.2416, 0.798265833333333, 0.860966666666667, 0.00149733333333333, 0.00189412666666667, 0.1812, 0.01208, 0.0402666666666667, 0.0297094, 0.0251135353210145, 0.146695333333333, 0.336161540292895, 0.799305266666667, 0.3888166925936, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.57057393333333, 1.00000000260982, 0.481248666666667, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.92498, 0.481248666666667, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.14902459655328, 0.444378, 126.000000328837, 0.64031339941052, 1.03382853333333, 2544.2, 0.36772329960449, 0.718929733333333, 1.9353080352408, 0.2234, 0.937152688667328, 0.58, 30.2476412275457, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.174666666666667, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0348045333333333, 0.166138255102125, 0.398865333333333, 0.956194063768555, 2.78554137727318, 0.124231333333333, 0.19283620942032, 0.868056333333333
"33", 0.83609256, 40, 7.7965, 0.951438657686247, 0.98487175414392, 0.36, 8.93460164, 7.1902314, 0.0937595488535438, 0.0407633661592891, 0.04729512274272, 1.44057568788416, 0.891932043530037, 0.666655808424, 3.90740117518644, 0.5655794376, 0.55850969463, 0.001413948594, 0.3811424136, 0.38442056239582, 0.461304674874984, 0.603049075341, 0.65041635324, 0.0011311588752, 0.001430915977128, 0.345978506156238, 0.0230652337437492, 0.0768841124791639, 0.019073644992, 0.00178777032486536, 0.32435603859168, 0.0635420314743893, 0.75057200970816, 0.0986150923139059, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.3313426165504, 1.00000000260982, 0.2042692936112, 15.0000000391473, 1.00000002079922, 0.999999963215789, 0.8170755353704, 0.2042692936112, 266.346353, 407.668807, 339.371578, 237.284957, 133.37415, 1.638, 2.275, 2.275, 2.275, 2.275, 3.2396, 0.0223521037396884, 0.54242059269792, 126.000000328837, 0.0943052959615694, 1.284572353272, 2308.81121264, 0.0553542104305815, 0.88050392739744, 0.436877925809297, 0.17887824436032, 0.194054435142335, 0.58, 2.35820064385514, 0.013, 0.0238, 0.0072, 0.240738823844103, 0.828889615448983, 0.776764621135915, 0.3396688928, 0.022, 0.0049, 0.0078, 0.0042, 0.0807426382496543, 0.258420206386325, 0.680691102205947, 0.776764621135915, 0.0324314899824, 0.026808899434023, 0.46414543698912, 0.100887808759385, 0.43314117074702, 0.14300375082576, 0.0396408584442415, 0.78805177520064
"34", 37, 40, 18.5775, 0.998428246514561, 1, 0.47, 73.9591217750313, 17.537461928934, 1.00357697149735, 0.436860962525605, 0.027495, 13.2867495773762, 1.50816271468981, 0.50228131419801, 20.7612473247312, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0424061339889828, 0.0806, 0.449201968122984, 0.6239610209, 0.486382324517061, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.87794316342019, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.175968386231312, 0.387619898044486, 126.000000328837, 0.756762230869407, 0.901183635015883, 2652, 0.431005995898752, 0.632981988389143, 2.47275344173201, 0.181917371536963, 1.29969003218637, 0.58, 37.0898193894172, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.199286061208744, 0.342532343558229, 0.976923812845495, 4.22023525670595, 0.08645, 0.202968154279436, 0.858888240073526
"35", 91, 40, 17.1552, 0.986596986265264, 1, 0.47, 63.930735861785, 16.3154580944955, 0.857459370243504, 0.373409345953159, 0.027495, 9.8420355608467, 1.36925725998369, 0.430524862709831, 18.3083678018177, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0314165572419653, 0.0806, 0.453188476841409, 0.758275609546323, 0.379637916242988, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.12608217472544, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.174960103769749, 0.15724460028441, 126.000000328837, 0.75177332146086, 0.365580459583789, 2652, 0.42792533252318, 0.256779902821343, 1.3601351719973, 0.131200212310127, 0.972947707614271, 0.58, 25.3877813567119, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.148730949298129, 0.184824889344004, 0.796831306136691, 3.54879804766306, 0.08645, 0.115344439375858, 0.606450344300977
"36", 4, 40, 10.2048, 0.989820151521282, 1, 0.37, 16.75, 10.075, 0.222841561760465, 0.096869581746143, 0.056025, 2.52325456273848, 1.27143373442146, 0.695001, 7.33042843145059, 0.6, 0.5925, 0.0015, 0.35, 0.349999999995, 0.419999999994, 0.63975, 0.69, 0.0012, 0.001518, 0.3149999999955, 0.0209999999997, 0.069999999999, 0.029121, 0.00198250527411201, 0.715386, 0.100763549490095, 1.102185, 0.147940532482517, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.258675, 1.00000000260982, 0.2862225, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.14486, 0.2862225, 266.346353, 407.668807, 339.371578, 237.284957, 133.37415, 1.638, 2.275, 2.275, 2.275, 2.275, 3.2396, 0.049800337983849, 0.568128, 126.000000328837, 0.216606343113268, 1.312197, 2468, 0.119313108465452, 0.9461115, 0.709751072990543, 0.258369, 0.289663558958862, 0.58, 5.60712625192686, 0.013, 0.0238, 0.0072, 0.195910256410257, 0.813503086315875, 0.762345678915, 0.29, 0.022, 0.0049, 0.0078, 0.0042, 0.079243827150375, 0.210299145299145, 0.66805555547025, 0.762345678915, 0.032814, 0.0443749497538088, 0.625518, 0.239803102912464, 0.66342421595317, 0.226455, 0.0646228104719798, 1.097361
